2020-01-12 17:22:16,1216410075587321856,@CypSuddenstars3 @NioceRTs @LaZy_RTs @TwitchSIE @twitchtvhost @TwitchSupport https://t.co/z2bEBq8TRc,0.0,neutral
2020-01-12 17:21:44,1216409939901669379,@CypSuddenstars3 @LaZy_RTs @NioceRTs @twitchtvhost @TwitchSIE @TwitchSupport @TwitchSharing https://t.co/z2bEBq8TRc,0.0,neutral
2020-01-12 17:19:41,1216409423591170048,1 month plus for 1 Single emote to unlock?....Cmon..... @TwitchSupport @Twitch https://t.co/oJQtXo3Umg,-0.07142857142857142,negative
2020-01-12 17:18:05,1216409022770941953,"@TwitchSupport Hello, If I watched a movie on stream, but my viewers couldn't hear or see the movie, and then once… https://t.co/R8AE1WKnyL",0.0,neutral
2020-01-12 17:15:30,1216408372301484033,@Deleane26 @TwitchSupport Fick would be a other entry for The blacklist.,-0.125,negative
2020-01-12 17:14:27,1216408106558722051,"RT @Deleane26: @TwitchSupport can you pls put some sexism words in the twitch blacklist and ban all accounts with ""fotze"" and ""titten"" in t…",0.0,neutral
2020-01-12 17:10:44,1216407172155891714,"@TwitchSupport can you pls put some sexism words in the twitch blacklist and ban all accounts with ""fotze"" and ""titten"" in their names ? 😡",0.0,neutral
2020-01-12 17:01:02,1216404730345349120,"RT @Handsome_Stalin: @TwitchSupport @Twitch @AmazonHelp (9/9) There are still tons active accounts with the words ""Handsome"" and ""Stalin"" i…",0.18333333333333335,positive
2020-01-12 17:00:08,1216404506524692480,RT @Handsome_Stalin: @TwitchSupport @Twitch @AmazonHelp (8/9) Why does #Twitch think that with more streaming platforms popping up such as…,0.25,positive
2020-01-12 16:59:24,1216404320947777537,RT @Handsome_Stalin: @TwitchSupport @Twitch @AmazonHelp (7/9) Why does #Twitch think it's OK to deny me access to the revenue I rightfully…,0.5,positive
2020-01-12 16:58:25,1216404072133283840,RT @Handsome_Stalin: @TwitchSupport @Twitch @AmazonHelp (6/9) Why does #Twitch issue an indefinite ban without any warning on an account wi…,0.0,neutral
2020-01-12 16:57:33,1216403856935882752,RT @Handsome_Stalin: @TwitchSupport @Twitch @AmazonHelp (5/9) If you can unban and allow @c0ff33wh0re to change his name why not me? Is it…,0.0,neutral
2020-01-12 16:56:29,1216403587099742208,RT @Handsome_Stalin: @TwitchSupport @Twitch @AmazonHelp (4/9) My account has never had any strike or suspension before this and I have inte…,0.0,neutral
2020-01-12 16:55:50,1216403423006019594,Dear @Twitch @TwitchSupport ive updated my emots on the 3d on january 2020 and its still pending .ive just upload n… https://t.co/gsLINg6vgq,0.0,neutral
2020-01-12 16:55:22,1216403304881819649,RT @Handsome_Stalin: @TwitchSupport @Twitch @AmazonHelp (3/9) I've used this name on @Twitch for years and spent hundreds of dollars on sub…,-0.1,negative
2020-01-12 16:54:17,1216403035217387522,"RT @Handsome_Stalin: @TwitchSupport @Twitch @AmazonHelp (2/9) My account was indefinitely banned on 8/1/2019 for ""An inappropriate username…",0.0,neutral
2020-01-12 16:54:08,1216402994218045447,RT @Icya1pha_: @TwitchSupport why did i get banned can i have some explanation instead of just suspending right away,0.2857142857142857,positive
2020-01-12 16:53:51,1216402923955064832,@TwitchSupport why did i get banned can i have some explanation instead of just suspending right away,0.2857142857142857,positive
2020-01-12 16:53:49,1216402916891906050,"@TwitchSupport @Twitch @AmazonHelp (9/9) There are still tons active accounts with the words ""Handsome"" and ""Stalin… https://t.co/ax1pWyhYIC",0.18333333333333335,positive
2020-01-12 16:53:45,1216402898726400001,@TwitchSupport @Twitch @AmazonHelp (8/9) Why does #Twitch think that with more streaming platforms popping up such… https://t.co/kYSlSzsfDG,0.5,positive
2020-01-12 16:53:42,1216402885656940551,@CypSuddenstars3 @LaZy_RTs @NioceRTs @twitchtvhost @TwitchSIE @TwitchSupport @TwitchSharing My Goals For 2020 | HAP… https://t.co/pdgbv2zBIe,0.0,neutral
2020-01-12 16:53:36,1216402859820036101,@TwitchSupport @Twitch @AmazonHelp (7/9) Why does #Twitch think it's OK to deny me access to the revenue I rightful… https://t.co/439gok90D5,0.5,positive
2020-01-12 16:53:34,1216402853847281667,RT @Handsome_Stalin: @TwitchSupport @Twitch @AmazonHelp (1/9) These are automated tweets because #Twitch customer support is so shit and @A…,-0.2,negative
2020-01-12 16:53:32,1216402845722927105,@CypSuddenstars3 @LaZy_RTs @NioceRTs @TwitchSIE @twitchtvhost @TwitchSupport My Goals For 2020 | HAPPY NEW YEAR! https://t.co/ob6UfaUeS3,0.48522727272727273,positive
2020-01-12 16:53:27,1216402824554336256,@TwitchSupport @Twitch @AmazonHelp (6/9) Why does #Twitch issue an indefinite ban without any warning on an account… https://t.co/Mznm8kjDmq,0.0,neutral
2020-01-12 16:53:17,1216402780207943682,@TwitchSupport @Twitch @AmazonHelp (4/9) My account has never had any strike or suspension before this and I have i… https://t.co/17GKMJjAHX,0.0,neutral
2020-01-12 16:53:15,1216402774348484609,@CypSuddenstars3 @LaZy_RTs @TwitchSIE @TwitchSupport My Goals For 2020 | HAPPY NEW YEAR! https://t.co/ob6UfaUeS3,0.48522727272727273,positive
2020-01-12 16:53:13,1216402766291243008,@TwitchSupport @Twitch @AmazonHelp (3/9) I've used this name on @Twitch for years and spent hundreds of dollars on… https://t.co/CQzcpMAs0z,-0.1,negative
2020-01-12 16:53:11,1216402756703006721,"@TwitchSupport @Twitch @AmazonHelp (2/9) My account was indefinitely banned on 8/1/2019 for ""An inappropriate usern… https://t.co/oe51SukFiN",0.0,neutral
2020-01-12 16:53:03,1216402722318102530,@TwitchSupport @Twitch @AmazonHelp (1/9) These are automated tweets because #Twitch customer support is so shit and… https://t.co/qhBm2kVc3b,-0.2,negative
2020-01-12 16:48:23,1216401548835729409,"@rsmokinjoe @TwitchSupport @sprint Ya, that's horrible",-1.0,negative
2020-01-12 16:42:47,1216400138547032064,"@LinkSlug @LaZy_RTs @NioceRTs @twitchtvhost @TwitchSIE @TwitchSupport @TwitchSharing just follow dude!
i'm pc xbox… https://t.co/xn3SRpY8B7",0.0,neutral
2020-01-12 16:41:30,1216399814721724416,"@TwitchSupport my affiliate process has been stuck on step 4, payout information under review and this is my second… https://t.co/y1TB3KhhkH",0.0,neutral
2020-01-12 16:38:04,1216398951047364608,RT @TMTzTrill: @TwitchSupport  this has been going on for a month now ive banned at least 50 accounts now they are coming at me cause they…,-0.3,negative
2020-01-12 16:37:17,1216398755110563843,@xmalone9 @TwitchSupport Got it boss 😁🤝,0.0,neutral
2020-01-12 16:35:28,1216398300124995584,@TwitchSupport has anyone else noticed Neverwinters twitch prime rewards are gone i cant find them anywhere on twitch prime,0.0,neutral
2020-01-12 16:35:18,1216398257296957440,"@TheRealLithouse @TMTzTrill @TwitchSupport I'm not going to just simply ban them, I'm going to troll them",0.0,neutral
2020-01-12 16:34:35,1216398073666195457,"@TwitchSupport The specific account might be deleted. i have sent an email regarding this, but would like to contac… https://t.co/Wn62qOL4lA",0.0,neutral
2020-01-12 16:31:58,1216397417127579648,I have been trying to sub for months and i haven’t figured it out yet help! @Castro1021 @TwitchSupport https://t.co/wrIAockPaw,0.0,neutral
2020-01-12 16:26:06,1216395940996833290,@BrazilianBobby9 @TwitchSupport,0.0,neutral
2020-01-12 16:24:33,1216395549135368194,@TMTzTrill @CupexQt1 @TwitchSupport Because twitch makes money off of views. It's that simple. games make money off… https://t.co/fuQ346gK9u,0.0,neutral
2020-01-12 16:23:20,1216395245669105665,@_Tavz @CupexQt1 @TheRealLithouse @TwitchSupport I guess on a high note they all followed so my follower count is n… https://t.co/NmV19h9hUB,0.16,positive
2020-01-12 16:23:15,1216395225255510016,"RT @HZ_kroh: THSI GUY IS A SCAMMER WATCH OUT @TwitchSupport (OPEN) Boxfight 1v1/2v2 wagers $3-$5  !wager
 https://t.co/fP5jtHL8zO",0.0,neutral
2020-01-12 16:22:37,1216395063686643712,@TheRealLithouse @CupexQt1 @TwitchSupport Yeah I think I have 8 or 9 tbh and they killed it but why should a commun… https://t.co/TlVBI7Tr5g,-0.2,negative
2020-01-12 16:21:27,1216394768848244736,"@TwitchSupport Hey twitch, longtime user here since 2013. i have a question to make, there is this twitch account w… https://t.co/V2uAPLVVas",0.0,neutral
2020-01-12 16:21:23,1216394755367718914,@TMTzTrill @CupexQt1 @TheRealLithouse @TwitchSupport Because some people are so dumb they shit on other people,-0.2333333333333333,negative
2020-01-12 16:20:39,1216394570805592064,@TMTzTrill @CupexQt1 @TwitchSupport I only have 8. 🤷‍♂️a good sword swinger will swing befor you even see what's go… https://t.co/je2SH4BJUe,0.35,positive
2020-01-12 16:20:36,1216394558252048389,@_Tavz @CupexQt1 @TheRealLithouse @TwitchSupport 😂😂😂 true 💀 I just don't get it in a loving stoner bro why troll me 😂,0.475,positive
2020-01-12 16:19:19,1216394235781492741,@Cokeazy @TwitchSupport Always give at least two weeks,-0.3,negative
2020-01-12 16:19:04,1216394171252199424,RT @TMTzTrill: @TwitchSupport  this has been going on for a month now ive banned at least 50 accounts now they are coming at me cause they…,-0.3,negative
2020-01-12 16:18:57,1216394143192297473,"@TMTzTrill @CupexQt1 @TheRealLithouse @TwitchSupport 😂 Except me!😡
JkJk
I’m VIP",0.0,neutral
2020-01-12 16:18:19,1216393980755075073,@CupexQt1 @TheRealLithouse @TwitchSupport Literally have 100 mods. . .,0.0,neutral
2020-01-12 16:18:04,1216393918209650688,@CupexQt1 @TheRealLithouse @TwitchSupport I thought you were modded tbh 💀,0.0,neutral
2020-01-12 16:17:54,1216393876828835846,@TwitchSupport Scam me and @HZ_HYTOPIE for 10 us yesterday when we won 5/3 first set then he wanted to double on us… https://t.co/WRzYYEbqRl,0.125,positive
2020-01-12 16:17:39,1216393813180256257,@TwitchSupport How long do affiliates normally have to wait for their emotes to be approved? Ive been waiting 2 wee… https://t.co/FKwDWmQPYy,0.049999999999999996,positive
2020-01-12 16:17:36,1216393802862211072,@CupexQt1 @TMTzTrill @TheRealLithouse @TwitchSupport I wanna see toxic Cupex then if they in there 😂,0.0,neutral
2020-01-12 16:16:56,1216393632602906624,"@TMTzTrill @TheRealLithouse @TwitchSupport Mod me in your stream next time your stream, ignore them and leave it to… https://t.co/tl07xzTXQa",0.1,positive
2020-01-12 16:15:42,1216393325390905345,@TMTzTrill @CupexQt1 @TwitchSupport Twitch hasn't helped with this kind of stuff in awhile. They are obviously in t… https://t.co/hEy4pwc7He,0.3,positive
2020-01-12 16:15:01,1216393150572515330,"THSI GUY IS A SCAMMER WATCH OUT @TwitchSupport (OPEN) Boxfight 1v1/2v2 wagers $3-$5  !wager
 https://t.co/fP5jtHL8zO",0.0,neutral
2020-01-12 16:14:51,1216393108046245896,@TheRealLithouse @CupexQt1 @TwitchSupport Exactly try to not let it but after a month and no help whatsoever I'm so… https://t.co/J2IP7xZNxV,0.25,positive
2020-01-12 16:13:48,1216392844576821249,@TMTzTrill @CupexQt1 @TwitchSupport On a real note dont let these people win. They win when your upset. Super sorry… https://t.co/NNZjBLdLMW,0.5333333333333333,positive
2020-01-12 16:12:31,1216392520764219392,RT @TMTzTrill: @TheRealLithouse @CupexQt1 @TwitchSupport Could be lmao 😂 guess that's it then time to become a just chatting streamer,0.6,positive
2020-01-12 16:12:00,1216392392724533249,@TheRealLithouse @CupexQt1 @TwitchSupport Could be lmao 😂 guess that's it then time to become a just chatting streamer,0.6,positive
2020-01-12 16:10:40,1216392058912460801,@TMTzTrill @CupexQt1 @TwitchSupport @TwitchSupport they are to busy dealing with the ban alinity spam from 6 months ago 😂,0.1,positive
2020-01-12 16:09:15,1216391701993910274,@garliclover123 @TwitchSupport Appreciate it fam ❤️,0.0,neutral
2020-01-12 16:08:48,1216391586466037760,@CupexQt1 @TwitchSupport Bahahhaha 😂😂 need to find the twitch chat logs cause alot of stuff I didn't even read I wa… https://t.co/x52PklHypp,0.0,neutral
2020-01-12 16:08:38,1216391543172497409,@TMTzTrill @TwitchSupport Tell me what time you stream today if you do I’ll come in and make sure it doesn’t ruin your night,0.5,positive
2020-01-12 16:08:09,1216391423932731393,@TwitchSupport I use this account everyday and have many things linked to it. Please help.,0.15,positive
2020-01-12 16:07:37,1216391290301992960,@garliclover123 @TwitchSupport Exactly and I've been nothing but an adult about it never stepping down and talking.… https://t.co/wtsgxHph5Z,0.0648148148148148,positive
2020-01-12 16:07:14,1216391194290376705,@TMTzTrill @TwitchSupport Or yeet a cat Kappa,0.0,neutral
2020-01-12 16:06:41,1216391055530065922,@TwitchSupport What is the proper method to report solicitation of a follower bot service and the services they are offering?,0.0,neutral
2020-01-12 16:05:59,1216390879834886144,@CupexQt1 @TwitchSupport No message from them or anything and had like 5 people in chat who reported them for harra… https://t.co/HchwsM6rhw,0.0,neutral
2020-01-12 16:04:29,1216390500665573376,@garliclover123 @TwitchSupport Personal stuff and boom now I got accounts named trillsdadsdead coming in trolling s… https://t.co/tb5ddsdnoY,0.0,neutral
2020-01-12 16:03:31,1216390258830368768,@garliclover123 @TwitchSupport They came in my stream when I was playing GTA online and asked to join me then start… https://t.co/vJueuaMtwW,0.0,neutral
2020-01-12 16:03:27,1216390238785998848,@TMTzTrill @TwitchSupport @TwitchSupport Is this really how you deal with complaints?,0.2,positive
2020-01-12 16:02:05,1216389897176535040,@CupexQt1 @TwitchSupport Bruh it's been a straight month of almost everyday at least 10 accounts,-0.09999999999999999,negative
2020-01-12 16:01:19,1216389701856374786,@TMTzTrill @TwitchSupport Do you even know them I’m sure you aren’t just going around telling people personal information?,0.25,positive
2020-01-12 16:00:28,1216389488735215616,@garliclover123 @TwitchSupport True probably have to put my shit in follower only mode for 10 mins aswell its hones… https://t.co/fE724wS2Gu,0.04999999999999999,positive
2020-01-12 15:45:47,1216385795499745280,@CypSuddenstars3 @NioceRTs @LaZy_RTs @TwitchSIE @twitchtvhost @TwitchSupport https://t.co/yh3YxtdjPh,0.0,neutral
2020-01-12 15:44:26,1216385456327348225,@CypSuddenstars3 @LaZy_RTs @NioceRTs @twitchtvhost @TwitchSIE @TwitchSupport @TwitchSharing https://t.co/yh3YxtdjPh,0.0,neutral
2020-01-12 15:39:43,1216384268550725635,"On the 25th day of Christmas @TwitchSupport gave to me....

Worse customer service than @Sprint (Didn't think that was possible)",-0.2,negative
2020-01-12 15:37:25,1216383688197509121,@Legiitwyd @TwitchSupport 21 days for me,0.0,neutral
2020-01-12 15:28:57,1216381558590005248,@TwitchSupport My Twitch account was hacked yesterday. The email reversion I received keeps failing and they’ve cha… https://t.co/WFBSPOGHJl,0.0,neutral
2020-01-12 15:26:23,1216380914693001217,@OtnaxI3 @CaptainFR_ @Twitch @TwitchSupport De quoi tu parle,0.0,neutral
2020-01-12 15:17:34,1216378692387201025,RT @vinisinnocent: hey @TwitchSupport read 1 of the 6 emails I sent and unban me please u fucking retards,-0.9,negative
2020-01-12 15:17:00,1216378551039090694,hey @TwitchSupport read 1 of the 6 emails I sent and unban me please u fucking retards,-0.9,negative
2020-01-12 15:12:26,1216377402114355200,"@Adorabell1Sue @TwitchSupport Thanks. I looked through the options on betterttv and I didn't find anything. Also, I… https://t.co/W7IZ7EKJyH",0.2,positive
2020-01-12 15:08:17,1216376357602676736,@TwitchSupport Having issues with streaming and constantly losing connection with your servers. https://t.co/b5dmRfdLuK,0.0,neutral
2020-01-12 15:05:18,1216375605815463939,@TwitchSupport Can you please review the top channels on twitch right now? There are currently a large amount of sc… https://t.co/hGjTILlwI9,0.3333333333333333,positive
2020-01-12 15:01:05,1216374546779066368,"please REPORT the following @Twitch accounts for impersonating me... RT appreciated, thanks. @TwitchSupport

game_r… https://t.co/2rEXyZYKWp",0.13333333333333333,positive
2020-01-12 14:54:00,1216372764300513280,"@TwitchSupport Having an emergency. My stream from overnight was for a large charity event, but was apparently dele… https://t.co/U5aRoEamur",0.13214285714285715,positive
2020-01-12 14:50:38,1216371917478752256,@AsheyJ2014 @LaZy_RTs @NioceRTs @TwitchSIE @twitchtvhost @TwitchSupport thank you! twitch &amp; twitter follow!,0.0,neutral
2020-01-12 14:48:56,1216371489961889795,@CypSuddenstars3 @LaZy_RTs @NioceRTs @TwitchSIE @twitchtvhost @TwitchSupport Followed both your twitter and twitch,0.0,neutral
2020-01-12 14:48:31,1216371381736222721,"RT @Arrononeill: Hi @Twitch @TwitchSupport, as a twitch user I think this is fucking horrific and I'm sure every other user of your site wo…",-0.20833333333333334,negative
2020-01-12 14:47:50,1216371211971596291,@AsheyJ2014 @LaZy_RTs @NioceRTs @TwitchSIE @twitchtvhost @TwitchSupport followed twitter!,0.0,neutral
2020-01-12 14:46:57,1216370989983862784,@AsheyJ2014 @LaZy_RTs @NioceRTs @TwitchSIE @twitchtvhost @TwitchSupport ok! Twitter follow bro!,0.78125,positive
2020-01-12 14:45:42,1216370674681438209,"RT @Scratticus_: Let's Talk about the new @Twitch Feature Hype Trains!!

Just a teaser! Find out more at @TwitchSupport!

These are now Act…",0.44566761363636365,positive
2020-01-12 14:44:30,1216370370850238464,"RT @Scratticus_: Let's Talk about the new @Twitch Feature Hype Trains!!

Just a teaser! Find out more at @TwitchSupport!

These are now Act…",0.44566761363636365,positive
2020-01-12 14:40:48,1216369441166053377,@CypSuddenstars3 @LaZy_RTs @NioceRTs @TwitchSIE @twitchtvhost @TwitchSupport Followed your twitch bro hit me with t… https://t.co/JFoxLUC9cC,0.0,neutral
2020-01-12 14:40:12,1216369289546084352,"Hi @Twitch @TwitchSupport, as a twitch user I think this is fucking horrific and I'm sure every other user of your… https://t.co/czgnLJmvvs",-0.20833333333333334,negative
2020-01-12 14:40:00,1216369238065078272,"@LinkSlug @NioceRTs @LaZy_RTs @TwitchSIE @twitchtvhost @TwitchSupport just to follow!
i'm PS4 pro gamer user!
mostl… https://t.co/Qehe4NGZYe",0.0,neutral
2020-01-12 14:38:39,1216368902038413313,"@AsheyJ2014 @LaZy_RTs @NioceRTs @TwitchSIE @twitchtvhost @TwitchSupport just follow bro! i'm pc xbox one gamer!
mos… https://t.co/f6OxuCWRUx",0.0,neutral
2020-01-12 14:38:08,1216368768978509824,@Froudini_ @TwitchSupport you are better off asking https://t.co/2IAhiQ92BK,0.5,positive
